Species,Genus,Family,Order,Kingdom
Aphidius_colemani,Aphidius,Braconidae ,Hymenoptera,Animalia
Closterocerus_sp._A,Closterocerus,Eulophidae ,Hymenoptera,Animalia
Euderinae_sp.,Euderinae,Eulophidae ,Hymenoptera,Animalia
Eulophidae_sp.,,Eulophidae ,Hymenoptera,Animalia
LMNZO2,,,,Animalia
LMNZO3,,,,Animalia
LMNZO4,,,,Animalia
LMNZO5,,,,Animalia
LMNZO7,,,,Animalia
Opiinae_sp._A,Opiinae,Braconidae ,Hymenoptera,Animalia
Opiinae_sp._B,Opiinae,Braconidae ,Hymenoptera,Animalia
